
******************************************************************************

       Photoionization cross-sections for Si II

   Data is from the Opacity project
   Verner high energy tail included for gnd level
   Smoothed with a gausian of width 3000 km/sec

          Types of cross sections included:
         -----------------------------------

           2-  Hydrogenic (n,l)
           3 - Hydrogenic (n)
          20 - Opacity Project: smoothed [number of data pairs]
          21 - Opacity Project: scaled, smoothed [number of data pairs]

 [Reference] photoionization cross-sections for Si\,{\sc ii} were computed as part of the Opacity Project by \cite{MEL95_Al_seq}.

******************************************************************************

04-Sep-1997                             !Date
 1.018D+01 8.989D-01
 1.028D+01 3.214D+00
 1.038D+01 6.978D+00
 1.048D+01 1.039D+01
 1.054D+01 1.119D+01
 1.064D+01 1.157D+01
 1.070D+01 1.236D+01
 1.075D+01 1.359D+01
 1.080D+01 1.419D+01
 1.086D+01 1.318D+01
 1.097D+01 7.080D+00
 1.102D+01 4.239D+00
 1.107D+01 2.328D+00
 1.113D+01 1.319D+00
 1.119D+01 8.181D-01
 1.124D+01 5.970D-01
 1.141D+01 4.443D-01
 1.152D+01 5.868D-01
 1.158D+01 7.625D-01
 1.164D+01 1.040D+00
 1.176D+01 2.123D+00
 1.187D+01 4.607D+00
 1.199D+01 1.022D+01
 1.223D+01 3.817D+01
 1.236D+01 5.124D+01
 1.242D+01 5.283D+01
 1.248D+01 5.099D+01
 1.261D+01 4.122D+01
 1.292D+01 1.958D+01
 1.312D+01 1.345D+01
 1.325D+01 1.123D+01
 1.331D+01 1.071D+01
 1.338D+01 1.094D+01
 1.345D+01 1.273D+01
 1.352D+01 1.811D+01
 1.358D+01 3.288D+01
 1.365D+01 6.407D+01
 1.379D+01 1.749D+02
 1.386D+01 2.114D+02
 1.393D+01 2.054D+02
 1.406D+01 1.009D+02
 1.413D+01 5.633D+01
 1.421D+01 3.049D+01
 1.428D+01 1.988D+01
 1.435D+01 1.754D+01
 1.442D+01 2.301D+01
 1.449D+01 3.930D+01
 1.456D+01 7.488D+01
 1.471D+01 2.023D+02
 1.478D+01 2.522D+02
 1.486D+01 2.496D+02
 1.500D+01 1.244D+02
 1.508D+01 6.187D+01
 1.515D+01 2.525D+01
 1.523D+01 8.071D+00
 1.531D+01 2.501D+00
 1.538D+01 1.262D+00
 1.546D+01 1.722D+00
 1.561D+01 3.924D+00
 1.569D+01 4.736D+00
 1.577D+01 5.050D+00
 1.585D+01 4.963D+00
 1.601D+01 4.205D+00
 1.617D+01 3.500D+00
 1.625D+01 3.367D+00
 1.633D+01 3.507D+00
 1.641D+01 4.076D+00
 1.674D+01 1.008D+01
 1.683D+01 1.159D+01
 1.691D+01 1.249D+01
 1.699D+01 1.279D+01
 1.708D+01 1.283D+01
 1.716D+01 1.316D+01
 1.734D+01 1.545D+01
 1.742D+01 1.652D+01
 1.751D+01 1.646D+01
 1.760D+01 1.464D+01
 1.777D+01 8.375D+00
 1.786D+01 5.914D+00
 1.795D+01 4.656D+00
 1.804D+01 4.508D+00
 1.813D+01 5.632D+00
 1.831D+01 1.101D+01
 1.840D+01 1.355D+01
 1.849D+01 1.429D+01
 1.859D+01 1.318D+01
 1.868D+01 1.094D+01
 1.877D+01 8.717D+00
 1.887D+01 7.253D+00
 1.896D+01 6.741D+00
 1.905D+01 7.307D+00
 1.925D+01 1.021D+01
 1.934D+01 1.116D+01
 1.944D+01 1.088D+01
 1.973D+01 5.395D+00
 1.993D+01 2.331D+00
 2.003D+01 1.703D+00
 2.013D+01 1.636D+00
 2.023D+01 2.048D+00
 2.043D+01 3.554D+00
 2.053D+01 4.259D+00
 2.063D+01 4.681D+00
 2.074D+01 4.848D+00
 2.084D+01 4.920D+00
 2.095D+01 5.029D+00
 2.105D+01 5.042D+00
 2.116D+01 4.749D+00
 2.126D+01 4.159D+00
 2.137D+01 3.603D+00
 2.147D+01 3.404D+00
 2.158D+01 3.547D+00
 2.169D+01 3.786D+00
 2.180D+01 3.797D+00
 2.191D+01 3.374D+00
 2.212D+01 1.770D+00
 2.224D+01 1.153D+00
 2.235D+01 9.894D-01
 2.246D+01 1.252D+00
 2.268D+01 2.395D+00
 2.280D+01 2.827D+00
 2.291D+01 3.029D+00
 2.302D+01 2.975D+00
 2.314D+01 2.716D+00
 2.337D+01 1.714D+00
 2.360D+01 7.456D-01
 2.372D+01 6.230D-01
 2.408D+01 1.727D+00
 2.456D+01 2.644D+00
 2.493D+01 2.097D+00
 2.531D+01 1.565D+00
 2.582D+01 5.767D-01
 2.608D+01 2.632D-01
 2.647D+01 7.971D-01
 2.700D+01 1.284D+00
 2.754D+01 7.290D-01
 2.782D+01 4.218D-01
 2.824D+01 6.712D-01
 2.838D+01 6.963D-01
 2.866D+01 4.619D-01
 2.895D+01 3.480D-01
 2.924D+01 5.994D-01
 2.953D+01 7.193D-01
 2.983D+01 4.681D-01
 3.013D+01 2.977D-01
 3.104D+01 1.259D+00
 3.135D+01 1.608D+00
 3.182D+01 6.290D-01
 3.279D+01 6.767D-04
 3.378D+01 2.602D-01
 3.463D+01 5.000D-01
 3.515D+01 4.820D-01
 4.001D+01 3.269D-01
 4.554D+01 2.217D-01
 5.183D+01 1.504D-01
 5.900D+01 1.020D-01
 6.715D+01 6.916D-02
 7.643D+01 4.690D-02
 8.699D+01 3.180D-02
 9.901D+01 2.157D-02
 1.127D+02 1.463D-02
 1.283D+02 9.923D-03
 1.460D+02 6.729D-03
 1.573D+02 5.378D-03
3s2(1S)9f2Fo                            !Configuration name
20                                      !Type of cross-section
182                                     !Number of cross-section points
 1.000D+00 3.827D+01
 1.025D+00 3.615D+01
 1.030D+00 3.572D+01
 1.121D+00 2.956D+01
 1.133D+00 2.892D+01
 1.150D+00 2.795D+01
 1.155D+00 2.762D+01
 1.257D+00 2.296D+01
 1.295D+00 2.152D+01
 1.328D+00 2.028D+01
 1.335D+00 2.004D+01
 1.438D+00 1.681D+01
 1.445D+00 1.663D+01
 1.453D+00 1.645D+01
 1.519D+00 1.482D+01
 1.565D+00 1.370D+01
 1.573D+00 1.351D+01
 1.581D+00 1.331D+01
 1.662D+00 1.118D+01
 1.695D+00 1.030D+01
 1.755D+00 9.344D+00
 1.836D+00 8.639D+00
 1.910D+00 8.021D+00
 1.920D+00 7.941D+00
 1.929D+00 7.862D+00
 1.939D+00 7.782D+00
 1.949D+00 7.702D+00
 1.958D+00 7.621D+00
 1.998D+00 7.295D+00
 2.058D+00 6.793D+00
 2.069D+00 6.708D+00
 2.229D+00 5.596D+00
 2.240D+00 5.535D+00
 2.251D+00 5.473D+00
 2.320D+00 5.094D+00
 2.366D+00 4.835D+00
 2.378D+00 4.769D+00
 2.588D+00 3.839D+00
 2.653D+00 3.607D+00
 2.707D+00 3.416D+00
 2.720D+00 3.368D+00
 2.960D+00 2.688D+00
 3.020D+00 2.551D+00
 3.065D+00 2.446D+00
 3.081D+00 2.411D+00
 3.353D+00 1.909D+00
 3.403D+00 1.832D+00
 3.437D+00 1.780D+00
 3.455D+00 1.754D+00
 3.760D+00 1.380D+00
 3.816D+00 1.322D+00
 3.854D+00 1.284D+00
 3.874D+00 1.264D+00
 4.174D+00 1.013D+00
 4.195D+00 9.995D-01
 4.216D+00 9.855D-01
 4.279D+00 9.431D-01
 4.322D+00 9.146D-01
 4.344D+00 9.001D-01
 4.751D+00 6.817D-01
 4.798D+00 6.608D-01
 4.846D+00 6.397D-01
 4.870D+00 6.291D-01
 5.274D+00 4.766D-01
 5.327D+00 4.592D-01
 5.544D+00 4.167D-01
 5.769D+00 3.509D-01
 6.033D+00 2.956D-01
 6.216D+00 2.664D-01
 6.373D+00 2.413D-01
 6.405D+00 2.362D-01
 6.698D+00 1.992D-01
 6.867D+00 2.227D-01
 6.970D+00 2.369D-01
 7.146D+00 2.047D-01
 7.326D+00 1.768D-01
 7.436D+00 1.572D-01
 7.624D+00 1.351D-01
 7.894D+00 1.137D-01
 7.934D+00 1.104D-01
 7.973D+00 1.072D-01
 8.174D+00 9.504D-02
 8.256D+00 1.021D-01
 8.297D+00 1.063D-01
 8.422D+00 9.225D-02
 8.721D+00 6.418D-02
 8.852D+00 7.269D-02
 8.896D+00 7.678D-02
 9.030D+00 6.222D-02
 9.166D+00 4.702D-02
 9.258D+00 4.868D-02
 9.304D+00 4.926D-02
 9.397D+00 4.486D-02
 9.491D+00 4.223D-02
 9.538D+00 4.318D-02
 9.586D+00 4.333D-02
 9.828D+00 1.825D-02
 1.008D+01 1.823D-04
 1.048D+01 7.494D-02
 1.075D+01 1.435D-01
 1.086D+01 1.272D-01
 1.097D+01 1.156D-01
 1.130D+01 2.180D-01
 1.147D+01 2.622D-01
 1.176D+01 2.096D-01
 1.248D+01 8.641D-02
 1.273D+01 1.601D-01
 1.286D+01 1.872D-01
 1.305D+01 1.527D-01
 1.331D+01 1.310D-01
 1.421D+01 6.213D-01
 1.428D+01 7.877D-01
 1.435D+01 1.064D+00
 1.442D+01 1.878D+00
 1.449D+01 4.539D+00
 1.456D+01 1.490D+01
 1.464D+01 4.697D+01
 1.471D+01 1.299D+02
 1.486D+01 4.830D+02
 1.493D+01 6.506D+02
 1.500D+01 6.818D+02
 1.508D+01 5.665D+02
 1.515D+01 3.704D+02
 1.523D+01 1.909D+02
 1.531D+01 8.007D+01
 1.569D+01 5.811D-02
 1.593D+01 2.709D-01
 1.617D+01 3.891D-01
 1.641D+01 3.053D-01
 1.708D+01 1.788D-01
 1.742D+01 1.395D-01
 1.822D+01 7.213D-02
 1.849D+01 6.288D-02
 1.983D+01 3.586D-02
 2.013D+01 3.317D-02
 2.053D+01 3.104D-02
 2.084D+01 3.242D-02
 2.095D+01 3.269D-02
 2.116D+01 3.259D-02
 2.137D+01 3.312D-02
 2.147D+01 3.346D-02
 2.235D+01 1.044D-02
 2.257D+01 4.523D-03
 2.302D+01 1.648D-02
 2.325D+01 2.164D-02
 2.372D+01 1.017D-02
 2.396D+01 4.809D-03
 2.432D+01 1.296D-02
 2.456D+01 1.777D-02
 2.481D+01 1.587D-02
 2.543D+01 1.364D-02
 2.608D+01 6.898D-03
 2.634D+01 3.583D-03
 2.673D+01 8.784D-03
 2.713D+01 1.290D-02
 2.796D+01 5.913D-03
 2.824D+01 3.058D-03
 2.852D+01 4.131D-03
 2.881D+01 4.904D-03
 2.909D+01 3.138D-03
 2.924D+01 2.617D-03
 2.968D+01 5.589D-03
 2.983D+01 6.521D-03
 3.013D+01 5.714D-03
 3.028D+01 5.022D-03
 3.151D+01 1.753D+00
 3.182D+01 2.548D+00
 3.214D+01 1.430D+00
 3.345D+01 1.128D-02
 3.361D+01 1.021D-02
 3.788D+01 3.964D-03
 3.903D+01 3.589D-03
 3.922D+01 3.527D-03
 4.420D+01 2.394D-03
 4.981D+01 1.673D-03
 5.613D+01 1.169D-03
 6.326D+01 8.168D-04
 7.128D+01 5.707D-04
 8.033D+01 3.988D-04
 9.053D+01 2.786D-04
 1.020D+02 1.947D-04
 1.025D+02 1.918D-04
3s2(1S)9g2Ge                            !Configuration name
20                                      !Type of cross-section
174                                     !Number of cross-section points
 1.000D+00 3.324D+01
 1.025D+00 3.107D+01
 1.030D+00 3.063D+01
 1.121D+00 2.443D+01
 1.138D+00 2.349D+01
 1.150D+00 2.285D+01
 1.155D+00 2.253D+01
 1.257D+00 1.785D+01
 1.270D+00 1.737D+01
 1.276D+00 1.712D+01
 1.283D+00 1.688D+01
 1.382D+00 1.368D+01
 1.389D+00 1.350D+01
 1.396D+00 1.331D+01
 1.403D+00 1.312D+01
 1.512D+00 1.067D+01
 1.519D+00 1.053D+01
 1.527D+00 1.039D+01
 1.550D+00 9.965D+00
 1.573D+00 9.536D+00
 1.581D+00 9.391D+00
 1.704D+00 7.516D+00
 1.712D+00 7.413D+00
 1.721D+00 7.308D+00
 1.738D+00 7.099D+00
 1.746D+00 6.994D+00
 1.764D+00 6.781D+00
 1.920D+00 5.249D+00
 1.929D+00 5.168D+00
 2.079D+00 4.124D+00
 2.089D+00 4.064D+00
 2.100D+00 4.004D+00
 2.121D+00 3.883D+00
 2.131D+00 3.822D+00
 2.142D+00 3.760D+00
 2.308D+00 2.961D+00
 2.320D+00 2.916D+00
 2.331D+00 2.871D+00
 2.354D+00 2.780D+00
 2.562D+00 2.121D+00
 2.575D+00 2.087D+00
 2.588D+00 2.053D+00
 2.601D+00 2.019D+00
 2.803D+00 1.576D+00
 2.817D+00 1.552D+00
 2.831D+00 1.527D+00
 2.859D+00 1.477D+00
 2.873D+00 1.452D+00
 2.888D+00 1.427D+00
 3.143D+00 1.071D+00
 3.158D+00 1.053D+00
 3.190D+00 1.017D+00
 3.206D+00 9.993D-01
 3.489D+00 7.451D-01
 3.506D+00 7.324D-01
 3.524D+00 7.195D-01
 3.542D+00 7.066D-01
 3.874D+00 5.165D-01
 3.893D+00 5.074D-01
 4.237D+00 3.813D-01
 4.258D+00 3.750D-01
 4.279D+00 3.687D-01
 4.344D+00 3.496D-01
 4.565D+00 2.843D-01
 4.611D+00 2.709D-01
 4.634D+00 2.642D-01
 4.657D+00 2.574D-01
 4.680D+00 2.506D-01
 4.704D+00 2.438D-01
 4.727D+00 2.369D-01
 4.751D+00 2.300D-01
 5.222D+00 1.422D-01
 5.544D+00 1.265D-01
 5.885D+00 9.734D-02
 6.469D+00 5.359D-02
 7.110D+00 3.318D-02
 7.218D+00 3.199D-02
 7.326D+00 3.475D-02
 7.363D+00 3.541D-02
 7.473D+00 3.050D-02
 8.215D+00 1.541D-02
 8.256D+00 1.539D-02
 8.338D+00 1.625D-02
 8.380D+00 1.659D-02
 8.506D+00 1.414D-02
 8.852D+00 9.838D-03
 8.940D+00 1.016D-02
 8.985D+00 1.041D-02
 9.120D+00 9.097D-03
 9.304D+00 7.438D-03
 9.350D+00 7.590D-03
 9.397D+00 7.710D-03
 9.538D+00 6.661D-03
 9.634D+00 6.087D-03
 9.779D+00 6.638D-03
 9.828D+00 6.815D-03
 9.975D+00 3.629D-03
 1.028D+01 6.650D-06
 1.059D+01 8.553D-04
 1.075D+01 1.530D-03
 1.097D+01 1.257D-03
 1.164D+01 6.564D-04
 1.236D+01 6.441D-03
 1.248D+01 7.456D-03
 1.261D+01 5.394D-03
 1.267D+01 4.724D-03
 1.292D+01 2.531D-02
 1.299D+01 3.091D-02
 1.318D+01 1.888D-02
 1.331D+01 1.471D-02
 1.345D+01 1.743D-02
 1.358D+01 1.817D-02
 1.393D+01 7.013D-02
 1.399D+01 7.894D-02
 1.413D+01 6.567D-02
 1.428D+01 5.438D-02
 1.464D+01 1.997D-01
 1.471D+01 1.000D+00
 1.478D+01 4.130D+00
 1.486D+01 1.645D+01
 1.493D+01 5.039D+01
 1.508D+01 2.333D+02
 1.515D+01 3.412D+02
 1.523D+01 3.911D+02
 1.531D+01 3.471D+02
 1.546D+01 1.338D+02
 1.554D+01 5.730D+01
 1.593D+01 1.876D-02
 1.609D+01 4.637D-02
 1.625D+01 6.505D-02
 1.649D+01 5.467D-02
 1.768D+01 1.755D-02
 1.813D+01 4.116D-02
 1.822D+01 4.721D-02
 1.849D+01 2.695D-02
 1.954D+01 4.622D-03
 1.993D+01 6.843D-03
 2.013D+01 8.012D-03
 2.033D+01 5.665D-03
 2.074D+01 2.691D-03
 2.095D+01 2.980D-03
 2.105D+01 3.115D-03
 2.137D+01 2.494D-03
 2.212D+01 1.791D-03
 2.268D+01 7.573D-04
 2.291D+01 3.004D-04
 2.337D+01 9.220D-04
 2.360D+01 1.223D-03
 2.408D+01 5.821D-04
 2.432D+01 2.838D-04
 2.469D+01 7.878D-04
 2.506D+01 1.056D-03
 2.518D+01 1.024D-03
 2.543D+01 9.959D-04
 2.569D+01 1.021D-03
 2.634D+01 4.506D-04
 2.673D+01 1.334D-04
 2.713D+01 4.565D-04
 2.768D+01 8.147D-04
 2.838D+01 3.763D-04
 2.866D+01 2.114D-04
 2.895D+01 2.945D-04
 2.924D+01 3.632D-04
 2.938D+01 3.304D-04
 2.953D+01 3.017D-04
 3.013D+01 8.734D-04
 3.043D+01 1.028D-03
 3.058D+01 9.963D-04
 3.214D+01 2.249D+00
 3.230D+01 2.619D+00
 3.279D+01 9.851D-01
 3.604D+01 9.919D-04
 3.961D+01 1.970D-04
 4.311D+01 1.164D-04
3s2(1S)9h2Ho                           !Configuration name
20                                      !Type of cross-section
141                                     !Number of cross-section points
 1.000D+00 4.470D-01
 1.005D+00 4.456D-01
 1.041D+00 4.027D-01
 1.155D+00 2.799D-01
 1.283D+00 1.943D-01
 1.315D+00 1.793D-01
 1.322D+00 1.763D-01
 1.328D+00 1.733D-01
 1.341D+00 1.672D-01
 1.445D+00 1.272D-01
 1.453D+00 1.250D-01
 1.460D+00 1.228D-01
 1.467D+00 1.205D-01
 1.581D+00 9.147D-02
 1.589D+00 8.981D-02
 1.764D+00 6.047D-02
 1.854D+00 5.087D-02
 1.873D+00 4.897D-02
 2.079D+00 3.262D-02
 2.196D+00 2.647D-02
 2.207D+00 2.596D-02
 2.366D+00 1.989D-02
 2.378D+00 1.953D-02
 2.402D+00 1.879D-02
 2.414D+00 1.842D-02
 2.601D+00 1.369D-02
 2.614D+00 1.342D-02
 2.831D+00 9.809D-03
 2.845D+00 9.615D-03
 3.065D+00 7.084D-03
 3.081D+00 6.944D-03
 3.320D+00 5.121D-03
 3.336D+00 5.017D-03
 3.613D+00 3.596D-03
 3.631D+00 3.520D-03
 3.912D+00 2.549D-03
 3.932D+00 2.494D-03
 4.237D+00 1.782D-03
 4.258D+00 1.742D-03
 4.727D+00 1.047D-03
 5.248D+00 6.119D-04
 5.516D+00 4.621D-04
 5.627D+00 4.040D-04
 5.769D+00 3.503D-04
 5.914D+00 3.045D-04
 6.566D+00 1.554D-04
 7.290D+00 8.192D-05
 7.436D+00 7.051D-05
 7.624D+00 6.042D-05
 7.816D+00 5.691D-05
 8.134D+00 5.268D-05
 8.380D+00 6.025D-05
 8.422D+00 6.165D-05
 8.549D+00 5.477D-05
 8.634D+00 5.276D-05
 8.985D+00 1.164D-04
 9.075D+00 1.429D-04
 9.166D+00 1.167D-04
 9.258D+00 9.965D-05
 9.397D+00 1.401D-04
 9.538D+00 1.603D-04
 9.682D+00 2.112D-04
 9.828D+00 2.552D-04
 1.003D+01 1.047D-04
 1.023D+01 3.860D-06
 1.064D+01 3.214D-03
 1.091D+01 5.768D-03
 1.119D+01 4.118D-03
 1.242D+01 1.293D-05
 1.261D+01 4.325D-06
 1.292D+01 7.154D-05
 1.305D+01 9.039D-05
 1.318D+01 5.876D-05
 1.345D+01 1.460D-05
 1.393D+01 4.765D-03
 1.406D+01 6.418D-03
 1.421D+01 3.320D-03
 1.435D+01 1.239D-03
 1.456D+01 3.257D-03
 1.464D+01 3.658D-03
 1.471D+01 2.123D-02
 1.478D+01 1.146D-01
 1.486D+01 5.890D-01
 1.493D+01 2.197D+00
 1.500D+01 6.572D+00
 1.515D+01 2.592D+01
 1.523D+01 3.526D+01
 1.531D+01 3.701D+01
 1.538D+01 3.056D+01
 1.546D+01 1.971D+01
 1.554D+01 9.930D+00
 1.561D+01 4.033D+00
 1.569D+01 1.245D+00
 1.593D+01 2.432D-04
 1.633D+01 9.533D-03
 1.658D+01 1.332D-02
 1.683D+01 1.089D-02
 1.868D+01 1.020D-03
 2.053D+01 4.784D-05
 2.116D+01 3.575D-04
 2.126D+01 4.074D-04
 2.158D+01 2.062D-04
 2.235D+01 6.234D-05
 2.268D+01 3.808D-05
 2.280D+01 3.094D-05
 2.314D+01 7.691D-05
 2.337D+01 1.148D-04
 2.372D+01 6.353D-05
 2.456D+01 6.774D-06
 2.481D+01 1.106D-05
 2.493D+01 1.238D-05
 2.518D+01 1.078D-05
 2.531D+01 1.045D-05
 2.582D+01 9.855D-05
 2.608D+01 1.441D-04
 2.634D+01 8.972D-05
 2.673D+01 2.113D-05
 2.727D+01 1.073D-04
 2.768D+01 1.871D-04
 2.796D+01 2.569D-04
 2.810D+01 2.771D-04
 2.852D+01 1.529D-04
 2.866D+01 1.182D-04
 2.909D+01 2.001D-04
 2.924D+01 2.173D-04
 2.968D+01 1.037D-04
 2.983D+01 7.709D-05
 3.028D+01 1.402D-04
 3.043D+01 1.610D-04
 3.073D+01 1.392D-04
 3.088D+01 1.262D-04
 3.214D+01 3.592D-01
 3.246D+01 5.745D-01
 3.279D+01 3.408D-01
 3.640D+01 7.937D-05
 4.041D+01 5.730D-05
 4.486D+01 4.187D-05
 4.981D+01 3.060D-05
 5.530D+01 2.236D-05
 6.139D+01 1.634D-05
 6.170D+01 1.609D-05
3s2(1S)10p2Po                           !Configuration name
20                                      !Type of cross-section
258                                     !Number of cross-section points
 1.000D+00 4.030D+00
 1.220D+00 1.821D+00
 1.389D+00 9.422D-01
 1.460D+00 7.309D-01
 1.504D+00 6.900D-01
 1.534D+00 7.190D-01
 1.558D+00 8.334D-01
 1.581D+00 1.017D+00
 1.605D+00 1.359D+00
 1.653D+00 2.865D+00
 1.695D+00 4.913D+00
 1.721D+00 6.183D+00
 1.729D+00 6.429D+00
 1.738D+00 6.546D+00
 1.746D+00 6.531D+00
 1.755D+00 6.427D+00
 1.827D+00 4.470D+00
 1.863D+00 3.374D+00
 1.910D+00 2.460D+00
 1.958D+00 1.863D+00
 2.069D+00 1.108D+00
 2.207D+00 6.252D-01
 2.343D+00 3.630D-01
 2.390D+00 6.994D-01
 2.402D+00 1.164D+00
 2.414D+00 2.162D+00
 2.426D+00 4.214D+00
 2.462D+00 1.909D+01
 2.487D+00 2.931D+01
 2.499D+00 3.029D+01
 2.512D+00 2.796D+01
 2.537D+00 1.679D+01
 2.562D+00 6.819D+00
 2.575D+00 4.131D+00
 2.588D+00 2.612D+00
 2.601D+00 1.873D+00
 2.614D+00 1.487D+00
 2.627D+00 1.275D+00
 2.667D+00 9.430D-01
 2.720D+00 7.248D-01
 3.096D+00 3.022D-01
 3.524D+00 1.759D-01
 3.951D+00 1.273D-01
 3.971D+00 1.258D-01
 4.279D+00 1.111D-01
 4.301D+00 1.105D-01
 4.475D+00 1.070D-01
 5.094D+00 1.311D-01
 5.683D+00 7.237D-01
 5.712D+00 1.285D+00
 5.740D+00 2.776D+00
 5.769D+00 6.544D+00
 5.856D+00 3.790D+01
 5.885D+00 4.629D+01
 5.914D+00 4.682D+01
 5.973D+00 2.783D+01
 6.033D+00 8.917D+00
 6.063D+00 4.107D+00
 6.094D+00 1.581D+00
 6.124D+00 5.796D-01
 6.185D+00 2.640D-01
 6.216D+00 3.391D-01
 6.247D+00 3.845D-01
 6.341D+00 2.142D-01
 6.469D+00 1.105D-01
 7.075D+00 4.240D-01
 7.146D+00 4.798D-01
 7.326D+00 2.599D-01
 7.399D+00 1.598D-01
 7.511D+00 5.975D-01
 7.548D+00 1.421D+00
 7.586D+00 3.137D+00
 7.700D+00 1.608D+01
 7.739D+00 1.925D+01
 7.777D+00 1.844D+01
 7.855D+00 8.831D+00
 7.894D+00 4.379D+00
 7.934D+00 1.813D+00
 7.973D+00 6.087D-01
 8.256D+00 1.611D-02
 8.591D+00 5.500D-01
 8.634D+00 1.314D+00
 8.721D+00 4.001D+00
 8.764D+00 4.870D+00
 8.808D+00 4.742D+00
 8.896D+00 2.377D+00
 8.940D+00 1.323D+00
 8.985D+00 6.522D-01
 9.075D+00 1.611D-01
 9.166D+00 4.695D-01
 9.211D+00 1.382D+00
 9.304D+00 6.045D+00
 9.350D+00 8.758D+00
 9.397D+00 9.813D+00
 9.444D+00 8.674D+00
 9.538D+00 3.286D+00
 9.586D+00 1.537D+00
 9.634D+00 7.651D-01
 9.682D+00 7.077D-01
 9.730D+00 9.320D-01
 9.779D+00 1.131D+00
 9.828D+00 1.130D+00
 9.926D+00 7.177D-01
 9.975D+00 6.181D-01
 1.008D+01 6.269D-01
 1.023D+01 2.394D-01
 1.054D+01 1.025D-03
 1.086D+01 6.058D-01
 1.107D+01 3.470D+00
 1.119D+01 4.880D+00
 1.130D+01 5.685D+00
 1.141D+01 7.379D+00
 1.147D+01 8.221D+00
 1.152D+01 8.224D+00
 1.158D+01 7.016D+00
 1.164D+01 5.091D+00
 1.176D+01 1.776D+00
 1.182D+01 9.942D-01
 1.187D+01 6.096D-01
 1.205D+01 3.657D-01
 1.223D+01 4.488D-01
 1.236D+01 6.875D-01
 1.248D+01 1.240D+00
 1.261D+01 2.469D+00
 1.273D+01 5.208D+00
 1.286D+01 1.090D+01
 1.299D+01 2.011D+01
 1.312D+01 2.897D+01
 1.318D+01 3.103D+01
 1.325D+01 3.109D+01
 1.352D+01 2.078D+01
 1.379D+01 1.090D+01
 1.399D+01 7.526D+00
 1.406D+01 6.882D+00
 1.413D+01 6.463D+00
 1.421D+01 6.328D+00
 1.428D+01 6.790D+00
 1.435D+01 8.315D+00
 1.442D+01 1.270D+01
 1.449D+01 2.314D+01
 1.464D+01 7.545D+01
 1.471D+01 1.059D+02
 1.478D+01 1.200D+02
 1.486D+01 1.079D+02
 1.500D+01 4.849D+01
 1.508D+01 2.687D+01
 1.515D+01 1.586D+01
 1.523D+01 1.174D+01
 1.531D+01 1.379D+01
 1.538D+01 2.511D+01
 1.546D+01 5.733D+01
 1.554D+01 1.239D+02
 1.569D+01 3.487D+02
 1.577D+01 4.161D+02
 1.585D+01 3.958D+02
 1.601D+01 1.763D+02
 1.609D+01 8.494D+01
 1.617D+01 3.216D+01
 1.625D+01 1.041D+01
 1.633D+01 2.792D+00
 1.641D+01 1.209D+00
 1.649D+01 1.419D+00
 1.666D+01 3.419D+00
 1.674D+01 4.161D+00
 1.683D+01 4.458D+00
 1.691D+01 4.326D+00
 1.708D+01 3.566D+00
 1.725D+01 2.899D+00
 1.734D+01 2.708D+00
 1.742D+01 2.678D+00
 1.751D+01 2.859D+00
 1.760D+01 3.322D+00
 1.786D+01 6.080D+00
 1.795D+01 6.919D+00
 1.804D+01 7.393D+00
 1.813D+01 7.502D+00
 1.822D+01 7.548D+00
 1.831D+01 7.855D+00
 1.849D+01 9.385D+00
 1.859D+01 9.983D+00
 1.868D+01 9.750D+00
 1.877D+01 8.531D+00
 1.887D+01 6.611D+00
 1.905D+01 3.316D+00
 1.915D+01 2.620D+00
 1.925D+01 2.659D+00
 1.934D+01 3.423D+00
 1.954D+01 6.843D+00
 1.963D+01 8.283D+00
 1.973D+01 8.648D+00
 1.983D+01 7.809D+00
 1.993D+01 6.400D+00
 2.003D+01 5.084D+00
 2.013D+01 4.229D+00
 2.023D+01 4.025D+00
 2.033D+01 4.431D+00
 2.053D+01 6.339D+00
 2.063D+01 6.905D+00
 2.074D+01 6.761D+00
 2.105D+01 3.431D+00
 2.126D+01 1.499D+00
 2.137D+01 1.061D+00
 2.147D+01 1.008D+00
 2.158D+01 1.233D+00
 2.180D+01 2.124D+00
 2.191D+01 2.532D+00
 2.201D+01 2.796D+00
 2.224D+01 3.004D+00
 2.235D+01 3.117D+00
 2.246D+01 3.149D+00
 2.257D+01 2.937D+00
 2.268D+01 2.523D+00
 2.291D+01 1.956D+00
 2.314D+01 2.168D+00
 2.325D+01 2.189D+00
 2.360D+01 1.048D+00
 2.384D+01 5.289D-01
 2.420D+01 1.355D+00
 2.456D+01 1.909D+00
 2.506D+01 8.013D-01
 2.531D+01 3.577D-01
 2.569D+01 9.123D-01
 2.621D+01 1.516D+00
 2.660D+01 1.205D+00
 2.700D+01 9.572D-01
 2.754D+01 4.032D-01
 2.782D+01 1.474D-01
 2.838D+01 5.464D-01
 2.881D+01 7.669D-01
 2.938D+01 4.459D-01
 2.983D+01 2.395D-01
 3.013D+01 3.677D-01
 3.028D+01 3.999D-01
 3.058D+01 2.751D-01
 3.088D+01 1.664D-01
 3.119D+01 2.874D-01
 3.151D+01 3.973D-01
 3.198D+01 1.991D-01
 3.214D+01 1.583D-01
 3.328D+01 1.594D+00
 3.345D+01 1.938D+00
 3.395D+01 1.018D+00
 3.446D+01 2.007D-01
