
******************************************************************************

       Photoionization cross-sections for O III

>> Data is from the Opacity project
>>   Verner high energy tail included for gnd level
>>   Smoothed with a gausian of width  499 km/sec

          Types of cross sections included:
         -----------------------------------

           1 - Seaton formula fit [sigma_o,alpha,beta]                  
          20 - Opacity Project: smoothed [number of data pairs]         

 [Reference] O\,{\sc iii} photoionization data from \citep{LPS89_OIII_phot}.

******************************************************************************

14-Mar-2002                             !Date
 5.18844D+00 2.039D-05
 5.19277D+00 3.423D-06
 5.19710D+00 1.201D-06
 5.20143D+00 1.000D-06
 5.20577D+00 1.000D-06
 5.21011D+00 1.000D-06
 5.21445D+00 1.000D-06
 5.21880D+00 1.000D-06
 5.22314D+00 1.000D-06
 5.22750D+00 1.000D-06
 5.23186D+00 1.000D-06
 5.23622D+00 1.000D-06
 5.24058D+00 1.000D-06
 5.24495D+00 1.000D-06
 5.24932D+00 1.000D-06
 5.25370D+00 1.000D-06
 5.25808D+00 1.000D-06
 5.26246D+00 1.000D-06
 5.26685D+00 1.000D-06
 5.27124D+00 1.000D-06
 5.27563D+00 1.000D-06
 5.28003D+00 1.000D-06
 5.28443D+00 1.000D-06
 5.28884D+00 1.000D-06
 5.29324D+00 1.000D-06
 5.30207D+00 1.000D-06
 5.30649D+00 1.000D-06
 5.31091D+00 1.000D-06
 5.31534D+00 1.000D-06
 5.32421D+00 1.000D-06
 5.32864D+00 1.000D-06
 5.33309D+00 1.000D-06
 5.33753D+00 1.000D-06
 5.34643D+00 1.000D-06
 5.35089D+00 1.000D-06
 5.35535D+00 1.000D-06
 5.36428D+00 1.000D-06
 5.36876D+00 1.000D-06
 5.37323D+00 1.000D-06
 5.37771D+00 1.000D-06
 5.38219D+00 1.000D-06
 5.38668D+00 1.000D-06
 5.39117D+00 1.000D-06
 5.39566D+00 1.000D-06
 5.40466D+00 1.000D-06
 5.41368D+00 1.000D-06
 5.41819D+00 1.000D-06
 5.42270D+00 1.000D-06
 5.42722D+00 1.000D-06
 5.43627D+00 1.000D-06
 5.44081D+00 1.000D-06
 5.45442D+00 1.000D-06
 5.45897D+00 1.000D-06
 5.46352D+00 1.000D-06
 5.46808D+00 1.000D-06
 5.47263D+00 1.000D-06
 5.48176D+00 1.000D-06
 5.48633D+00 1.000D-06
 5.49090D+00 1.000D-06
 5.49548D+00 1.000D-06
 5.50006D+00 1.000D-06
 5.50465D+00 1.000D-06
 5.50923D+00 1.000D-06
 5.51383D+00 1.000D-06
 5.51842D+00 1.000D-06
 5.52302D+00 1.000D-06
 5.52763D+00 1.000D-06
 5.53684D+00 1.000D-06
 5.54146D+00 1.000D-06
 5.54608D+00 1.000D-06
 5.55533D+00 1.000D-06
 5.56459D+00 1.000D-06
 5.56923D+00 1.000D-06
 5.57387D+00 1.000D-06
 5.57852D+00 1.000D-06
 5.58317D+00 1.000D-06
 5.58783D+00 1.000D-06
 5.59248D+00 1.050D-06
 5.59715D+00 1.782D-06
 5.60181D+00 8.195D-06
 5.60648D+00 5.187D-05
 5.61115D+00 2.832D-04
 5.61583D+00 1.241D-03
 5.62051D+00 4.330D-03
 5.62520D+00 1.212D-02
 5.62989D+00 2.739D-02
 5.63458D+00 5.069D-02
 5.63928D+00 7.807D-02
 5.64398D+00 1.025D-01
 5.64868D+00 1.182D-01
 5.65339D+00 1.242D-01
 5.65810D+00 1.233D-01
 5.67699D+00 1.071D-01
 5.70544D+00 9.625D-02
 5.77720D+00 8.892D-02
 5.80615D+00 9.054D-02
 5.82554D+00 8.716D-02
 5.85473D+00 6.888D-02
 5.86450D+00 6.563D-02
 5.87917D+00 6.397D-02
 6.07842D+00 8.668D-02
 6.16513D+00 9.955D-02
 6.21672D+00 1.108D-01
 6.25308D+00 1.225D-01
 6.29490D+00 1.461D-01
 6.32118D+00 1.754D-01
 6.33700D+00 2.075D-01
 6.34757D+00 2.431D-01
 6.35816D+00 3.050D-01
 6.36346D+00 3.560D-01
 6.36876D+00 4.303D-01
 6.37407D+00 5.381D-01
 6.37938D+00 6.878D-01
 6.38470D+00 8.824D-01
 6.39535D+00 1.345D+00
 6.40068D+00 1.525D+00
 6.40602D+00 1.582D+00
 6.41136D+00 1.473D+00
 6.41670D+00 1.214D+00
 6.42740D+00 5.708D-01
 6.43276D+00 3.353D-01
 6.43812D+00 1.874D-01
 6.44349D+00 1.071D-01
 6.44886D+00 6.728D-02
 6.45423D+00 4.854D-02
 6.45962D+00 3.991D-02
 6.46500D+00 3.616D-02
 6.47578D+00 3.484D-02
 6.53541D+00 4.821D-02
 6.58460D+00 5.702D-02
 6.68967D+00 7.193D-02
 6.70083D+00 7.633D-02
 6.71201D+00 8.457D-02
 6.72320D+00 1.010D-01
 6.72880D+00 1.145D-01
 6.73441D+00 1.330D-01
 6.74003D+00 1.570D-01
 6.75690D+00 2.492D-01
 6.76817D+00 2.912D-01
 6.77380D+00 2.957D-01
 6.78510D+00 2.752D-01
 6.80775D+00 2.047D-01
 6.81911D+00 1.819D-01
 6.83048D+00 1.673D-01
 6.85328D+00 1.524D-01
 6.88763D+00 1.463D-01
 6.92792D+00 1.502D-01
 6.95684D+00 1.587D-01
 7.00337D+00 1.861D-01
 7.02090D+00 2.042D-01
 7.04434D+00 2.443D-01
 7.05609D+00 2.784D-01
 7.06786D+00 3.381D-01
 7.07375D+00 3.960D-01
 7.07964D+00 5.059D-01
 7.08554D+00 7.211D-01
 7.09145D+00 1.105D+00
 7.09736D+00 1.672D+00
 7.10328D+00 2.310D+00
 7.10920D+00 2.791D+00
 7.11513D+00 2.918D+00
 7.12105D+00 2.694D+00
 7.12699D+00 2.331D+00
 7.13293D+00 2.081D+00
 7.13888D+00 2.046D+00
 7.15079D+00 2.239D+00
 7.15674D+00 2.180D+00
 7.16271D+00 1.954D+00
 7.17466D+00 1.331D+00
 7.18064D+00 1.106D+00
 7.19861D+00 6.725D-01
 7.21062D+00 3.458D-01
 7.21662D+00 2.206D-01
 7.22264D+00 1.372D-01
 7.22866D+00 8.846D-02
 7.23469D+00 6.239D-02
 7.24072D+00 4.909D-02
 7.24675D+00 4.241D-02
 7.25279D+00 3.914D-02
 7.26489D+00 3.731D-02
 7.28307D+00 3.905D-02
 7.45499D+00 7.266D-02
 7.50484D+00 8.588D-02
 7.52990D+00 9.684D-02
 7.54874D+00 1.108D-01
 7.56133D+00 1.292D-01
 7.56764D+00 1.459D-01
 7.57394D+00 1.739D-01
 7.58026D+00 2.214D-01
 7.58658D+00 2.955D-01
 7.59923D+00 4.851D-01
 7.60557D+00 5.333D-01
 7.61190D+00 5.066D-01
 7.61825D+00 4.147D-01
 7.62460D+00 3.019D-01
 7.63096D+00 2.119D-01
 7.63731D+00 1.613D-01
 7.64368D+00 1.410D-01
 7.68199D+00 9.928D-02
 7.69480D+00 9.260D-02
 7.70764D+00 9.128D-02
 7.73337D+00 9.625D-02
 7.75272D+00 1.046D-01
 7.76565D+00 1.134D-01
 7.78509D+00 1.370D-01
 7.79158D+00 1.511D-01
 7.79807D+00 1.715D-01
 7.80457D+00 2.012D-01
 7.81108D+00 2.416D-01
 7.82411D+00 3.349D-01
 7.83063D+00 3.605D-01
 7.83716D+00 3.529D-01
 7.84369D+00 3.114D-01
 7.85677D+00 1.885D-01
 7.86332D+00 1.411D-01
 7.86987D+00 1.116D-01
 7.87643D+00 9.666D-02
 7.88300D+00 9.089D-02
 7.88957D+00 9.013D-02
 7.90273D+00 9.514D-02
 7.92911D+00 1.167D-01
 7.94234D+00 1.354D-01
 7.94895D+00 1.500D-01
 7.95558D+00 1.732D-01
 7.96221D+00 2.155D-01
 7.96885D+00 2.952D-01
 7.97549D+00 4.319D-01
 7.98214D+00 6.270D-01
 7.98879D+00 8.440D-01
 7.99545D+00 1.028D+00
 8.00879D+00 1.294D+00
 8.02215D+00 1.687D+00
 8.02883D+00 1.781D+00
 8.03553D+00 1.650D+00
 8.04222D+00 1.307D+00
 8.04893D+00 8.816D-01
 8.05563D+00 5.122D-01
 8.06235D+00 2.647D-01
 8.06907D+00 1.314D-01
 8.07580D+00 7.169D-02
 8.08253D+00 4.893D-02
 8.08927D+00 4.145D-02
 8.09601D+00 3.966D-02
 8.11627D+00 4.266D-02
 8.15015D+00 5.405D-02
 8.16375D+00 6.170D-02
 8.17736D+00 7.417D-02
 8.19100D+00 9.497D-02
 8.21150D+00 1.390D-01
 8.22520D+00 1.587D-01
 8.23205D+00 1.609D-01
 8.24578D+00 1.531D-01
 8.27331D+00 1.251D-01
 8.29402D+00 9.174D-02
 8.30093D+00 8.270D-02
 8.30785D+00 7.906D-02
 8.31477D+00 8.038D-02
 8.34253D+00 9.442D-02
 8.41935D+00 1.160D-01
 8.44042D+00 1.254D-01
 8.46860D+00 1.468D-01
 8.48272D+00 1.687D-01
 8.48979D+00 1.897D-01
 8.49687D+00 2.298D-01
 8.50395D+00 3.096D-01
 8.51104D+00 4.571D-01
 8.51814D+00 6.909D-01
 8.53234D+00 1.319D+00
 8.53945D+00 1.571D+00
 8.54657D+00 1.664D+00
 8.55369D+00 1.536D+00
 8.56083D+00 1.213D+00
 8.56796D+00 8.083D-01
 8.57511D+00 4.581D-01
 8.58225D+00 2.330D-01
 8.58941D+00 1.225D-01
 8.59656D+00 8.128D-02
 8.60373D+00 7.047D-02
 8.61090D+00 6.990D-02
 8.63965D+00 7.916D-02
 8.66127D+00 8.245D-02
 8.67572D+00 8.197D-02
 8.68295D+00 8.543D-02
 8.69019D+00 1.013D-01
 8.69743D+00 1.423D-01
 8.70468D+00 2.146D-01
 8.71194D+00 3.035D-01
 8.71920D+00 3.738D-01
 8.72647D+00 3.953D-01
 8.73374D+00 3.676D-01
 8.74831D+00 2.719D-01
 8.75560D+00 2.432D-01
 8.76290D+00 2.295D-01
 8.77020D+00 2.252D-01
 8.79215D+00 2.354D-01
 8.81416D+00 2.631D-01
 8.82886D+00 2.924D-01
 8.84358D+00 3.411D-01
 8.85096D+00 3.864D-01
 8.85833D+00 4.646D-01
 8.86572D+00 5.930D-01
 8.88050D+00 9.484D-01
 8.88790D+00 1.067D+00
 8.90273D+00 1.168D+00
 8.91015D+00 1.474D+00
 8.91757D+00 2.311D+00
 8.92501D+00 3.821D+00
 8.93245D+00 5.688D+00
 8.93990D+00 7.070D+00
 8.94735D+00 7.135D+00
 8.95481D+00 5.857D+00
 8.96227D+00 4.205D+00
 8.96974D+00 3.750D+00
 8.97722D+00 6.791D+00
 8.98470D+00 1.715D+01
 8.99219D+00 3.925D+01
 9.00718D+00 1.080D+02
 9.01470D+00 1.259D+02
 9.02221D+00 1.156D+02
 9.02973D+00 8.370D+01
 9.03726D+00 4.797D+01
 9.04479D+00 2.196D+01
 9.05233D+00 8.252D+00
 9.05988D+00 2.724D+00
 9.06743D+00 9.375D-01
 9.07499D+00 4.330D-01
 9.08255D+00 3.016D-01
 9.09012D+00 3.020D-01
 9.09770D+00 3.901D-01
 9.11287D+00 6.781D-01
 9.12047D+00 7.183D-01
 9.12807D+00 6.199D-01
 9.14329D+00 2.470D-01
 9.15092D+00 1.267D-01
 9.15854D+00 8.718D-02
 9.16618D+00 1.390D-01
 9.17382D+00 3.328D-01
 9.18147D+00 7.512D-01
 9.18912D+00 1.406D+00
 9.19678D+00 2.113D+00
 9.20444D+00 2.516D+00
 9.21212D+00 2.370D+00
 9.21979D+00 1.771D+00
 9.22748D+00 1.066D+00
 9.23517D+00 5.415D-01
 9.24287D+00 2.644D-01
 9.25057D+00 1.591D-01
 9.25829D+00 1.313D-01
 9.26600D+00 1.228D-01
 9.27373D+00 1.084D-01
 9.28146D+00 8.304D-02
 9.28920D+00 5.308D-02
 9.29694D+00 2.773D-02
 9.30469D+00 1.168D-02
 9.31244D+00 3.940D-03
 9.32021D+00 1.058D-03
 9.32797D+00 2.262D-04
 9.33575D+00 3.891D-05
 9.34353D+00 6.032D-06
 9.35132D+00 1.475D-06
 9.35911D+00 1.000D-06
 9.37472D+00 1.000D-06
 9.38254D+00 1.000D-06
 9.39036D+00 1.000D-06
 9.39819D+00 1.000D-06
 9.40602D+00 1.000D-06
 9.42171D+00 1.000D-06
 9.43742D+00 1.000D-06
 9.44529D+00 1.000D-06
 9.46104D+00 1.000D-06
 9.46893D+00 1.000D-06
 9.47682D+00 1.000D-06
 9.48472D+00 1.000D-06
 9.49263D+00 1.000D-06
 9.50054D+00 1.000D-06
 9.50846D+00 1.000D-06
 9.51638D+00 1.000D-06
 9.52432D+00 1.000D-06
 9.53226D+00 1.000D-06
 9.54020D+00 1.000D-06
 9.54815D+00 1.000D-06
 9.55612D+00 1.000D-06
 9.56408D+00 1.000D-06
 9.57205D+00 1.000D-06
 9.58003D+00 1.000D-06
 9.58802D+00 1.000D-06
 9.59601D+00 1.000D-06
 9.60401D+00 1.000D-06
 9.61201D+00 1.000D-06
 9.62003D+00 1.000D-06
 9.63607D+00 1.000D-06
 9.65214D+00 1.000D-06
 9.66018D+00 1.000D-06
 9.66824D+00 4.283D-06
 9.67630D+00 5.678D-05
 9.68437D+00 4.929D-04
 9.69243D+00 3.341D-03
 9.70052D+00 1.787D-02
 9.70860D+00 7.542D-02
 9.71669D+00 2.529D-01
 9.72479D+00 6.764D-01
 9.73290D+00 1.455D+00
 9.74913D+00 3.634D+00
 9.75726D+00 4.351D+00
 9.76539D+00 4.452D+00
 9.77353D+00 4.003D+00
 9.78983D+00 2.526D+00
 9.79799D+00 1.908D+00
 9.80616D+00 1.452D+00
 9.81434D+00 1.131D+00
 9.82251D+00 9.082D-01
 9.83070D+00 7.517D-01
 9.83890D+00 6.389D-01
 9.84710D+00 5.552D-01
 9.86352D+00 4.407D-01
 9.87997D+00 3.688D-01
 9.89645D+00 3.241D-01
 9.91296D+00 2.959D-01
 9.95434D+00 2.563D-01
 9.99590D+00 2.360D-01
 1.00879D+01 2.142D-01
 1.02489D+01 1.954D-01
 1.02660D+01 2.002D-01
 1.02746D+01 2.125D-01
 1.02831D+01 2.454D-01
 1.02917D+01 3.208D-01
 1.03003D+01 4.642D-01
 1.03089D+01 6.815D-01
 1.03175D+01 9.297D-01
 1.03261D+01 1.118D+00
 1.03347D+01 1.164D+00
 1.03433D+01 1.059D+00
 1.03605D+01 6.925D-01
 1.03692D+01 5.632D-01
 1.03778D+01 4.831D-01
 1.03951D+01 3.834D-01
 1.04124D+01 3.081D-01
 1.04211D+01 2.832D-01
 1.04298D+01 2.669D-01
 1.04559D+01 2.449D-01
 1.05698D+01 2.221D-01
 1.07385D+01 2.159D-01
 1.08013D+01 2.041D-01
 1.09554D+01 2.079D-01
 1.09828D+01 2.074D-01
 1.10011D+01 2.107D-01
 1.10194D+01 2.314D-01
 1.10286D+01 2.588D-01
 1.10562D+01 4.027D-01
 1.10654D+01 4.182D-01
 1.10747D+01 3.947D-01
 1.10931D+01 2.925D-01
 1.11024D+01 2.528D-01
 1.11116D+01 2.293D-01
 1.11209D+01 2.175D-01
 1.11487D+01 2.082D-01
 1.12140D+01 2.049D-01
 1.12608D+01 2.057D-01
 1.13172D+01 2.006D-01
 1.14119D+01 2.101D-01
 1.14214D+01 2.157D-01
 1.14309D+01 2.313D-01
 1.14405D+01 2.725D-01
 1.14500D+01 3.652D-01
 1.14595D+01 5.319D-01
 1.14786D+01 9.743D-01
 1.14882D+01 1.077D+00
 1.14978D+01 1.018D+00
 1.15170D+01 6.380D-01
 1.15266D+01 4.812D-01
 1.15362D+01 3.872D-01
 1.15458D+01 3.404D-01
 1.15554D+01 3.196D-01
 1.15747D+01 3.086D-01
 1.16037D+01 3.170D-01
 1.16230D+01 3.386D-01
 1.16424D+01 3.847D-01
 1.16715D+01 4.920D-01
 1.16813D+01 5.427D-01
 1.16910D+01 6.172D-01
 1.17007D+01 7.507D-01
 1.17105D+01 1.069D+00
 1.17203D+01 2.006D+00
 1.17300D+01 4.766D+00
 1.17398D+01 1.168D+01
 1.17496D+01 2.532D+01
 1.17692D+01 6.476D+01
 1.17790D+01 7.367D+01
 1.17888D+01 6.639D+01
 1.17986D+01 4.751D+01
 1.18085D+01 2.719D+01
 1.18183D+01 1.270D+01
 1.18282D+01 5.091D+00
 1.18380D+01 1.988D+00
 1.18479D+01 9.424D-01
 1.18578D+01 6.233D-01
 1.18677D+01 5.254D-01
 1.18974D+01 4.597D-01
 1.19172D+01 3.763D-01
 1.19271D+01 3.540D-01
 1.19371D+01 3.906D-01
 1.19470D+01 5.095D-01
 1.19670D+01 8.689D-01
 1.19769D+01 9.577D-01
 1.20069D+01 8.621D-01
 1.20269D+01 9.174D-01
 1.20370D+01 8.520D-01
 1.20470D+01 6.750D-01
 1.20570D+01 4.416D-01
 1.20671D+01 2.341D-01
 1.20771D+01 9.967D-02
 1.20872D+01 3.381D-02
 1.20973D+01 9.123D-03
 1.21074D+01 1.948D-03
 1.21175D+01 3.302D-04
 1.21276D+01 4.463D-05
 1.21377D+01 5.333D-06
 1.21478D+01 1.000D-06
 1.21782D+01 1.000D-06
 1.21883D+01 1.000D-06
 1.21985D+01 1.000D-06
 1.22188D+01 1.000D-06
 1.22290D+01 1.000D-06
 1.22494D+01 1.000D-06
 1.22596D+01 1.000D-06
 1.22699D+01 1.000D-06
 1.22801D+01 1.000D-06
 1.22903D+01 1.000D-06
 1.23006D+01 1.000D-06
 1.23211D+01 1.000D-06
 1.23314D+01 1.000D-06
 1.23416D+01 1.000D-06
 1.23622D+01 1.000D-06
 1.23725D+01 1.000D-06
 1.23932D+01 1.000D-06
 1.24035D+01 1.000D-06
 1.24138D+01 1.636D-06
 1.24242D+01 7.547D-06
 1.24345D+01 5.167D-05
 1.24449D+01 3.074D-04
 1.24553D+01 1.464D-03
 1.24656D+01 5.536D-03
 1.24760D+01 1.672D-02
 1.24864D+01 4.057D-02
 1.24969D+01 8.009D-02
 1.25177D+01 1.796D-01
 1.25281D+01 2.145D-01
 1.25386D+01 2.304D-01
 1.25595D+01 2.366D-01
 1.25699D+01 2.799D-01
 1.25804D+01 4.421D-01
 1.25909D+01 8.429D-01
 1.26014D+01 1.551D+00
 1.26119D+01 2.422D+00
 1.26224D+01 3.074D+00
 1.26329D+01 3.143D+00
 1.26435D+01 2.618D+00
 1.26540D+01 1.839D+00
 1.26646D+01 1.171D+00
 1.26751D+01 7.664D-01
 1.26857D+01 5.784D-01
 1.26963D+01 5.086D-01
 1.27068D+01 4.895D-01
 1.27174D+01 4.940D-01
 1.27280D+01 5.220D-01
 1.27386D+01 5.905D-01
 1.27493D+01 7.236D-01
 1.27705D+01 1.149D+00
 1.27812D+01 1.314D+00
 1.27918D+01 1.370D+00
 1.28025D+01 1.353D+00
 1.28132D+01 1.380D+00
 1.28238D+01 1.676D+00
 1.28345D+01 2.923D+00
 1.28452D+01 7.350D+00
 1.28559D+01 2.055D+01
 1.28667D+01 5.154D+01
 1.28774D+01 1.063D+02
 1.28881D+01 1.748D+02
 1.28989D+01 2.270D+02
 1.29096D+01 2.318D+02
 1.29204D+01 1.861D+02
 1.29311D+01 1.178D+02
 1.29419D+01 5.901D+01
 1.29527D+01 2.376D+01
 1.29635D+01 7.974D+00
 1.29743D+01 2.507D+00
 1.29851D+01 9.687D-01
 1.29959D+01 5.947D-01
 1.30068D+01 5.022D-01
 1.30176D+01 4.537D-01
 1.30393D+01 3.256D-01
 1.30502D+01 2.902D-01
 1.30611D+01 3.330D-01
 1.30720D+01 4.841D-01
 1.30829D+01 7.165D-01
 1.30938D+01 9.257D-01
 1.31047D+01 9.849D-01
 1.31156D+01 8.537D-01
 1.31375D+01 3.836D-01
 1.31484D+01 2.297D-01
 1.31594D+01 1.445D-01
 1.31704D+01 9.587D-02
 1.31813D+01 6.140D-02
 1.31923D+01 3.488D-02
 1.32033D+01 1.670D-02
 1.32143D+01 6.568D-03
 1.32253D+01 2.091D-03
 1.32364D+01 5.356D-04
 1.32474D+01 1.100D-04
 1.32584D+01 1.867D-05
 1.32695D+01 3.259D-06
 1.32806D+01 1.203D-06
 1.32916D+01 1.000D-06
 1.33027D+01 1.000D-06
 1.33138D+01 1.000D-06
 1.33249D+01 1.000D-06
 1.33360D+01 1.000D-06
 1.33471D+01 1.000D-06
 1.33582D+01 1.000D-06
 1.33694D+01 1.000D-06
 1.33805D+01 1.000D-06
 1.33917D+01 1.000D-06
 1.34140D+01 1.000D-06
 1.34252D+01 1.000D-06
 1.34364D+01 1.000D-06
 1.34476D+01 1.000D-06
 1.34588D+01 1.000D-06
 1.34700D+01 1.000D-06
 1.34925D+01 1.000D-06
 1.35037D+01 1.000D-06
 1.35150D+01 1.000D-06
 1.35262D+01 1.000D-06
 1.35375D+01 1.000D-06
 1.35488D+01 1.313D-06
 1.35601D+01 4.232D-06
 1.35714D+01 2.550D-05
 1.35827D+01 1.467D-04
 1.35940D+01 6.856D-04
 1.36054D+01 2.562D-03
 1.36167D+01 7.665D-03
 1.36281D+01 1.855D-02
 1.36394D+01 3.671D-02
 1.36622D+01 8.484D-02
 1.36736D+01 1.043D-01
 1.36850D+01 1.164D-01
 1.36964D+01 1.221D-01
 1.37192D+01 1.240D-01
 1.39497D+01 1.103D-01
 1.39730D+01 1.115D-01
 1.39963D+01 1.212D-01
 1.40080D+01 1.333D-01
 1.40430D+01 1.961D-01
 1.40547D+01 2.106D-01
 1.40665D+01 2.134D-01
 1.40782D+01 2.051D-01
 1.41134D+01 1.603D-01
 1.41370D+01 1.421D-01
 1.41605D+01 1.324D-01
 1.42078D+01 1.225D-01
 1.43028D+01 1.123D-01
 1.43267D+01 1.164D-01
 1.43386D+01 1.233D-01
 1.43865D+01 1.787D-01
 1.43985D+01 1.834D-01
 1.44105D+01 1.804D-01
 1.44586D+01 1.461D-01
 1.44948D+01 1.335D-01
 1.45917D+01 1.220D-01
 1.47999D+01 1.149D-01
 1.48122D+01 1.149D-01
 1.48989D+01 1.096D-01
 1.52378D+01 1.036D-01
 1.53142D+01 1.093D-01
 1.54423D+01 1.031D-01
 1.59923D+01 9.372D-02
 1.60323D+01 9.594D-02
 1.60859D+01 1.049D-01
 1.62205D+01 9.333D-02
 1.62882D+01 9.704D-02
 1.64656D+01 8.836D-02
 1.65068D+01 8.888D-02
 1.66033D+01 8.279D-02
 1.66172D+01 8.419D-02
 1.66588D+01 9.640D-02
 1.66726D+01 9.622D-02
 1.66865D+01 8.893D-02
 1.67005D+01 7.376D-02
 1.67283D+01 3.289D-02
 1.67422D+01 1.691D-02
 1.67562D+01 7.136D-03
 1.67702D+01 2.450D-03
 1.67842D+01 6.781D-04
 1.67981D+01 1.512D-04
 1.68121D+01 2.752D-05
 1.68262D+01 4.718D-06
 1.68402D+01 1.392D-06
 1.68542D+01 1.023D-06
 1.68683D+01 1.000D-06
 1.68823D+01 1.000D-06
 1.68964D+01 1.000D-06
 1.69105D+01 1.000D-06
 1.69246D+01 1.000D-06
 1.69387D+01 1.000D-06
 1.69669D+01 1.000D-06
 1.69811D+01 1.000D-06
 1.69952D+01 1.000D-06
 1.70094D+01 1.000D-06
 1.70236D+01 1.000D-06
 1.70378D+01 1.000D-06
 1.70520D+01 1.000D-06
 1.70662D+01 1.000D-06
 1.70804D+01 1.000D-06
 1.70947D+01 1.198D-06
 1.71089D+01 3.127D-06
 1.71232D+01 1.723D-05
 1.71374D+01 9.816D-05
 1.71517D+01 4.614D-04
 1.71660D+01 1.733D-03
 1.71803D+01 5.224D-03
 1.71946D+01 1.271D-02
 1.72090D+01 2.531D-02
 1.72377D+01 5.894D-02
 1.72520D+01 7.262D-02
 1.72664D+01 8.111D-02
 1.72808D+01 8.508D-02
 1.73096D+01 8.655D-02
 1.76005D+01 8.313D-02
 1.76887D+01 8.473D-02
 1.79710D+01 7.959D-02
 1.80611D+01 8.081D-02
 1.82273D+01 7.765D-02
 1.83034D+01 7.825D-02
 1.83799D+01 7.615D-02
 1.84105D+01 7.178D-02
 1.84259D+01 6.543D-02
 1.84412D+01 5.483D-02
 1.84720D+01 2.608D-02
 1.84874D+01 1.400D-02
 1.85028D+01 6.195D-03
 1.85182D+01 2.229D-03
 1.85336D+01 6.478D-04
 1.85491D+01 1.513D-04
 1.85645D+01 2.887D-05
 1.85800D+01 5.089D-06
 1.85955D+01 1.463D-06
 1.86110D+01 1.028D-06
 1.86265D+01 1.000D-06
 1.86421D+01 1.000D-06
 1.86576D+01 1.000D-06
 1.86731D+01 1.000D-06
 1.86887D+01 1.000D-06
 1.87043D+01 1.000D-06
 1.87199D+01 1.000D-06
 1.87355D+01 1.000D-06
 1.87511D+01 1.000D-06
 1.87667D+01 1.000D-06
 1.87824D+01 1.000D-06
 1.87980D+01 1.000D-06
 1.88137D+01 1.000D-06
 1.88294D+01 1.000D-06
 1.88451D+01 1.031D-06
 1.88608D+01 1.453D-06
 1.88765D+01 5.050D-06
 1.88922D+01 2.903D-05
 1.89080D+01 1.536D-04
 1.89238D+01 6.602D-04
 1.89395D+01 2.269D-03
 1.89553D+01 6.277D-03
 1.89711D+01 1.408D-02
 1.89869D+01 2.603D-02
 1.90186D+01 5.380D-02
 1.90344D+01 6.371D-02
 1.90503D+01 6.941D-02
 1.90980D+01 7.285D-02
 1.97123D+01 6.657D-02
 1.98111D+01 7.132D-02
 1.99436D+01 6.768D-02
 2.03295D+01 6.354D-02
 2.04144D+01 6.626D-02
 2.07229D+01 6.184D-02
 2.08094D+01 6.332D-02
 2.09835D+01 6.055D-02
 2.10536D+01 6.144D-02
 2.11591D+01 5.930D-02
 2.11944D+01 5.522D-02
 2.12120D+01 4.947D-02
 2.12297D+01 4.026D-02
 2.12651D+01 1.742D-02
 2.12828D+01 8.786D-03
 2.13006D+01 3.625D-03
 2.13183D+01 1.213D-03
 2.13361D+01 3.263D-04
 2.13539D+01 7.093D-05
 2.13717D+01 1.295D-05
 2.13895D+01 2.615D-06
 2.14073D+01 1.164D-06
 2.14252D+01 1.000D-06
 2.14430D+01 1.000D-06
 2.14609D+01 1.000D-06
 2.14788D+01 1.000D-06
 2.15146D+01 1.000D-06
 2.15326D+01 1.000D-06
 2.15505D+01 1.000D-06
 2.15685D+01 1.000D-06
 2.15865D+01 1.000D-06
 2.16044D+01 1.000D-06
 2.16405D+01 1.000D-06
 2.16585D+01 1.000D-06
 2.16766D+01 1.000D-06
 2.16946D+01 1.000D-06
 2.17127D+01 1.000D-06
 2.17308D+01 1.000D-06
 2.17489D+01 1.000D-06
 2.17852D+01 1.024D-06
 2.18034D+01 1.340D-06
 2.18215D+01 4.009D-06
 2.18397D+01 2.189D-05
 2.18579D+01 1.148D-04
 2.18762D+01 4.936D-04
 2.18944D+01 1.699D-03
 2.19126D+01 4.710D-03
 2.19309D+01 1.060D-02
 2.19492D+01 1.964D-02
 2.19858D+01 4.087D-02
 2.20041D+01 4.852D-02
 2.20225D+01 5.297D-02
 2.20408D+01 5.497D-02
 2.20776D+01 5.579D-02
 2.55008D+01 4.243D-02
 2.89197D+01 3.328D-02
 3.23897D+01 2.673D-02
 3.58554D+01 2.199D-02
 3.93298D+01 1.845D-02
 4.29256D+01 1.567D-02
 4.97469D+01 1.206D-02
 5.32202D+01 1.087D-02
 5.66993D+01 1.011D-02
 6.26616D+01 7.502D-03
 6.79929D+01 5.872D-03
 7.35324D+01 4.642D-03
 7.95895D+01 3.661D-03
 8.47218D+01 3.035D-03
 8.98101D+01 2.548D-03
 9.53629D+01 2.129D-03
 1.05479D+02 1.573D-03
 1.14167D+02 1.240D-03
 1.21529D+02 1.028D-03
 1.34309D+02 7.619D-04
 1.42375D+02 6.396D-04
 1.51052D+02 5.374D-04
2s2_2p_9s_1Po                           !Configuration name [*]
20                                      !Type of cross-section
847                                     !Number of cross-section points
 1.00000D+00 3.029D+00
 1.02531D+00 3.298D+00
 1.05126D+00 3.700D+00
 1.08057D+00 2.729D+00
 1.10424D+00 2.437D+00
 1.15409D+00 2.204D+00
 1.27651D+00 1.873D+00
