13-Mar-2002 18:22:42              !Date
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s8d3De                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s8g3Ge                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s8g1Ge                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s8f3Fo                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s8d1De                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s8h1Ho                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s8h3Ho                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s8i3Ie                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s8i1Ie                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s8f1Fo                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9s3Se                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9s1Se                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9p1Po                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9p3Po                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9d3De                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9g3Ge                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9g1Ge                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9f3Fo                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9d1De                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9f1Fo                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9h3Ho                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9h1Ho                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9i3Ie                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s9i1Ie                      !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10s3Se                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10s1Se                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10p1Po                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10p3Po                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10d3De                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10g3Ge                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10g1Ge                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10f3Fo                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10f1Fo                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10d1De                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10h3Ho                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10h1Ho                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10i3Ie                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2s10i1Ie                     !Configuration name
0                            !Type of cross-section
1                            !Number of cross-section points
0.0000E+00

2p4p1Pe                      !Configuration name
20                           !Type of cross-section
492                          !Number of cross-section points
 1.00000E+00   3.6369E+00
 1.19034E+00   2.6715E+00
 1.41790E+00   1.9248E+00
 1.68719E+00   1.4069E+00
 1.88509E+00   1.1475E+00
 2.18120E+00   8.9109E-01
 2.33113E+00   8.4873E-01
 2.38225E+00   9.1974E-01
 2.40234E+00   9.6032E-01
 2.43109E+00   5.5828E-01
 2.47399E+00   5.9339E-01
 2.59819E+00   6.6869E-01
 2.62194E+00   7.5952E-01
 2.63297E+00   5.8687E-01
 2.64590E+00   3.6420E-01
 2.64867E+00   3.4728E-01
 2.67381E+00   5.0016E-01
 2.71815E+00   5.2790E-01
 2.97076E+00   5.3951E-01
 3.00421E+00   5.9057E-01
 3.02002E+00   6.6874E-01
 3.02531E+00   5.9397E-01
 3.03697E+00   3.6961E-01
 3.04016E+00   3.5253E-01
 3.06365E+00   4.2231E-01
 3.14291E+00   4.8091E-01
 3.22760E+00   5.3750E-01
 3.25710E+00   6.0737E-01
 3.27195E+00   7.1402E-01
 3.27768E+00   8.3466E-01
 3.28227E+00   1.0030E+00
 3.28341E+00   1.1181E+00
 3.28456E+00   1.3570E+00
 3.28571E+00   1.8158E+00
 3.28686E+00   2.5787E+00
 3.28801E+00   3.6756E+00
 3.29031E+00   6.6364E+00
 3.29608E+00   1.4985E+01
 3.29838E+00   1.7004E+01
 3.29954E+00   1.7110E+01
 3.30185E+00   1.5375E+01
 3.30879E+00   5.1037E+00
 3.30994E+00   3.6135E+00
 3.31110E+00   2.4114E+00
 3.31226E+00   1.5565E+00
 3.31342E+00   1.0353E+00
 3.31458E+00   7.6302E-01
 3.31574E+00   6.3882E-01
 3.31690E+00   5.8300E-01
 3.32271E+00   4.7495E-01
 3.32852E+00   4.5094E-01
 3.37662E+00   5.3717E-01
 3.41463E+00   6.6243E-01
 3.43861E+00   8.0744E-01
 3.45671E+00   1.0180E+00
 3.47003E+00   1.3036E+00
 3.47976E+00   1.6676E+00
 3.48707E+00   2.1355E+00
 3.49318E+00   2.7586E+00
 3.49930E+00   3.8286E+00
 3.50297E+00   4.9463E+00
 3.50665E+00   6.6123E+00
 3.50910E+00   8.1691E+00
 3.51156E+00   1.0629E+01
 3.51894E+00   2.1187E+01
 3.52387E+00   2.5442E+01
 3.52757E+00   2.6049E+01
 3.53004E+00   2.3559E+01
 3.53622E+00   1.1908E+01
 3.53869E+00   8.6669E+00
 3.54117E+00   6.6082E+00
 3.54489E+00   4.4477E+00
 3.54737E+00   3.5007E+00
 3.55110E+00   2.6170E+00
 3.55483E+00   2.0074E+00
 3.55980E+00   1.5184E+00
 3.56479E+00   1.1997E+00
 3.57228E+00   9.1352E-01
 3.58104E+00   7.2952E-01
 3.59234E+00   6.1288E-01
 3.60240E+00   5.9006E-01
 3.60745E+00   6.3304E-01
 3.60997E+00   7.0508E-01
 3.61124E+00   7.8858E-01
 3.61250E+00   9.7376E-01
 3.61377E+00   1.4141E+00
 3.61503E+00   2.3827E+00
 3.61630E+00   4.2269E+00
 3.61756E+00   7.2020E+00
 3.61883E+00   1.1307E+01
 3.62263E+00   2.5786E+01
 3.62389E+00   2.9020E+01
 3.62516E+00   3.0541E+01
 3.62643E+00   3.0327E+01
 3.62897E+00   2.6378E+01
 3.63660E+00   9.6198E+00
 3.63787E+00   7.4262E+00
 3.63914E+00   5.7242E+00
 3.64042E+00   4.5543E+00
 3.64169E+00   3.8483E+00
 3.64296E+00   3.4643E+00
 3.64551E+00   3.2053E+00
 3.64807E+00   3.3196E+00
 3.65062E+00   3.8084E+00
 3.65190E+00   4.2930E+00
 3.65318E+00   5.0377E+00
 3.65445E+00   6.1542E+00
 3.65573E+00   7.8689E+00
 3.65701E+00   1.0691E+01
 3.65829E+00   1.5452E+01
 3.65957E+00   2.3091E+01
 3.66085E+00   3.4034E+01
 3.66470E+00   7.4432E+01
 3.66598E+00   8.1583E+01
 3.66726E+00   8.1360E+01
 3.66855E+00   7.3623E+01
 3.66983E+00   6.0268E+01
 3.67240E+00   2.9468E+01
 3.67368E+00   1.7464E+01
 3.67497E+00   9.3614E+00
 3.67625E+00   4.7146E+00
 3.67754E+00   2.4411E+00
 3.67883E+00   1.4436E+00
 3.68012E+00   1.0119E+00
 3.68140E+00   8.0228E-01
 3.68269E+00   6.8477E-01
 3.68527E+00   5.6195E-01
 3.68914E+00   4.8947E-01
 3.69431E+00   4.7796E-01
 3.70207E+00   5.3860E-01
 3.70985E+00   6.7714E-01
 3.71504E+00   8.4409E-01
 3.71895E+00   1.0510E+00
 3.72155E+00   1.2654E+00
 3.72415E+00   1.6027E+00
 3.72546E+00   1.8522E+00
 3.72676E+00   2.1912E+00
 3.72807E+00   2.6689E+00
 3.72937E+00   3.3483E+00
 3.73068E+00   4.2801E+00
 3.73198E+00   5.4867E+00
 3.73459E+00   8.7144E+00
 3.73852E+00   1.4879E+01
 3.73982E+00   1.6343E+01
 3.74113E+00   1.6773E+01
 3.74244E+00   1.5878E+01
 3.74375E+00   1.3768E+01
 3.74637E+00   7.9878E+00
 3.74768E+00   5.4879E+00
 3.74899E+00   3.6602E+00
 3.75031E+00   2.4741E+00
 3.75162E+00   1.7474E+00
 3.75293E+00   1.3018E+00
 3.75424E+00   1.0159E+00
 3.75556E+00   8.2480E-01
 3.75687E+00   6.9190E-01
 3.75819E+00   5.9628E-01
 3.76082E+00   4.7255E-01
 3.76477E+00   3.7692E-01
 3.77004E+00   3.2458E-01
 3.77796E+00   3.1166E-01
 3.78855E+00   3.4730E-01
 3.79917E+00   4.2976E-01
 3.80582E+00   5.2069E-01
 3.80982E+00   6.1786E-01
 3.81516E+00   8.0171E-01
 3.82050E+00   9.0838E-01
 3.82317E+00   1.0490E+00
 3.82585E+00   1.2914E+00
 3.82853E+00   1.6644E+00
 3.82987E+00   1.9297E+00
 3.83121E+00   2.2818E+00
 3.83255E+00   2.7721E+00
 3.83389E+00   3.4976E+00
 3.83523E+00   4.6272E+00
 3.83657E+00   6.4233E+00
 3.83792E+00   9.1966E+00
 3.83926E+00   1.3125E+01
 3.84329E+00   2.8548E+01
 3.84464E+00   3.2389E+01
 3.84598E+00   3.4181E+01
 3.84733E+00   3.3349E+01
 3.84867E+00   2.9797E+01
 3.85271E+00   1.2128E+01
 3.85406E+00   7.7888E+00
 3.85541E+00   4.9385E+00
 3.85676E+00   3.2376E+00
 3.85811E+00   2.2472E+00
 3.85946E+00   1.6537E+00
 3.86081E+00   1.2743E+00
 3.86216E+00   1.0161E+00
 3.86351E+00   8.3073E-01
 3.86487E+00   6.9360E-01
 3.86757E+00   5.0702E-01
 3.87028E+00   3.9005E-01
 3.87299E+00   3.1253E-01
 3.87705E+00   2.3896E-01
 3.88113E+00   1.9463E-01
 3.88656E+00   1.5973E-01
 3.89337E+00   1.3717E-01
 3.90565E+00   1.2294E-01
 3.92071E+00   1.2674E-01
 3.92482E+00   1.3473E-01
 3.92620E+00   1.4104E-01
 3.92757E+00   1.5397E-01
 3.92895E+00   1.8334E-01
 3.93032E+00   2.4991E-01
 3.93170E+00   3.8337E-01
 3.93307E+00   6.0547E-01
 3.93582E+00   1.1657E+00
 3.93720E+00   1.3034E+00
 3.93858E+00   1.2406E+00
 3.93996E+00   1.0162E+00
 3.94134E+00   7.4340E-01
 3.94272E+00   5.2561E-01
 3.94410E+00   3.9969E-01
 3.94548E+00   3.4230E-01
 3.94962E+00   2.5117E-01
 3.95238E+00   1.8670E-01
 3.95377E+00   1.6679E-01
 3.95654E+00   1.4975E-01
 3.96346E+00   1.4810E-01
 3.97318E+00   1.6636E-01
 3.97735E+00   1.8796E-01
 3.98014E+00   2.1645E-01
 3.98153E+00   2.3971E-01
 3.98292E+00   2.7361E-01
 3.98432E+00   3.2352E-01
 3.98571E+00   3.9603E-01
 3.98711E+00   4.9595E-01
 3.99129E+00   8.8349E-01
 3.99269E+00   9.6046E-01
 3.99409E+00   9.6758E-01
 3.99549E+00   9.0509E-01
 3.99968E+00   5.5427E-01
 4.00108E+00   4.6215E-01
 4.00248E+00   3.9510E-01
 4.00388E+00   3.4878E-01
 4.00669E+00   2.9705E-01
 4.01089E+00   2.7071E-01
 4.01511E+00   2.7503E-01
 4.01792E+00   2.9465E-01
 4.01932E+00   3.1533E-01
 4.02073E+00   3.5627E-01
 4.02214E+00   4.5024E-01
 4.02354E+00   6.6624E-01
 4.02495E+00   1.1039E+00
 4.02636E+00   1.8156E+00
 4.02777E+00   2.6812E+00
 4.02918E+00   3.3642E+00
 4.03059E+00   3.4951E+00
 4.03200E+00   2.9827E+00
 4.03482E+00   1.2399E+00
 4.03623E+00   6.7466E-01
 4.03765E+00   4.3807E-01
 4.03906E+00   4.9087E-01
 4.04047E+00   8.4989E-01
 4.04189E+00   1.6066E+00
 4.04330E+00   2.7705E+00
 4.04471E+00   4.0683E+00
 4.04613E+00   4.9432E+00
 4.04755E+00   4.9028E+00
 4.04896E+00   3.9548E+00
 4.05038E+00   2.5959E+00
 4.05180E+00   1.3998E+00
 4.05321E+00   6.4031E-01
 4.05463E+00   2.6993E-01
 4.05605E+00   1.2747E-01
 4.05747E+00   8.1932E-02
 4.05889E+00   6.8911E-02
 4.06173E+00   6.3336E-02
 4.06600E+00   5.7584E-02
 4.06742E+00   5.7414E-02
 4.06884E+00   6.4779E-02
 4.07027E+00   8.9503E-02
 4.07169E+00   1.4118E-01
 4.07454E+00   3.0571E-01
 4.07597E+00   3.6898E-01
 4.07739E+00   3.8690E-01
 4.07882E+00   3.6239E-01
 4.08025E+00   3.2257E-01
 4.08168E+00   3.0008E-01
 4.08310E+00   3.1409E-01
 4.08596E+00   4.1485E-01
 4.08739E+00   4.4438E-01
 4.08882E+00   4.3233E-01
 4.09312E+00   2.7652E-01
 4.09455E+00   2.4147E-01
 4.09598E+00   2.2070E-01
 4.09885E+00   2.0323E-01
 4.10603E+00   2.0086E-01
 4.11178E+00   2.1891E-01
 4.11466E+00   2.4026E-01
 4.11609E+00   2.5886E-01
 4.11754E+00   2.8897E-01
 4.11898E+00   3.4124E-01
 4.12042E+00   4.3194E-01
 4.12186E+00   5.7621E-01
 4.12474E+00   9.5583E-01
 4.12619E+00   1.0601E+00
 4.12763E+00   1.0178E+00
 4.12908E+00   8.4199E-01
 4.13052E+00   6.1184E-01
 4.13197E+00   4.1068E-01
 4.13341E+00   2.7480E-01
 4.13486E+00   1.9449E-01
 4.13631E+00   1.4776E-01
 4.13775E+00   1.2050E-01
 4.13920E+00   1.0725E-01
 4.14065E+00   1.0401E-01
 4.15662E+00   1.4025E-01
 4.15953E+00   1.5885E-01
 4.16244E+00   1.8778E-01
 4.16389E+00   1.9501E-01
 4.16973E+00   1.7346E-01
 4.17410E+00   1.8493E-01
 4.17849E+00   2.2067E-01
 4.17995E+00   2.4552E-01
 4.18141E+00   2.8778E-01
 4.18288E+00   3.6326E-01
 4.18434E+00   4.9275E-01
 4.18580E+00   6.8798E-01
 4.18873E+00   1.1239E+00
 4.19020E+00   1.1942E+00
 4.19167E+00   1.0912E+00
 4.19460E+00   6.2987E-01
 4.19607E+00   4.7678E-01
 4.19754E+00   4.4470E-01
 4.20048E+00   5.8625E-01
 4.20195E+00   6.0711E-01
 4.20342E+00   5.3548E-01
 4.20636E+00   2.7903E-01
 4.20783E+00   1.9436E-01
 4.20930E+00   1.5320E-01
 4.21078E+00   1.3884E-01
 4.21372E+00   1.3964E-01
 4.21520E+00   1.4688E-01
 4.21667E+00   1.6097E-01
 4.21815E+00   1.8533E-01
 4.22406E+00   3.4041E-01
 4.22553E+00   4.1868E-01
 4.22701E+00   5.7311E-01
 4.22997E+00   1.0266E+00
 4.23145E+00   1.1100E+00
 4.23293E+00   9.8261E-01
 4.23590E+00   4.3191E-01
 4.23738E+00   2.4547E-01
 4.23886E+00   1.6506E-01
 4.24034E+00   1.6061E-01
 4.24183E+00   2.0655E-01
 4.24480E+00   3.7363E-01
 4.24628E+00   4.2650E-01
 4.24777E+00   4.1157E-01
 4.24926E+00   3.3642E-01
 4.25074E+00   2.4326E-01
 4.25223E+00   1.7480E-01
 4.25372E+00   1.5260E-01
 4.25521E+00   1.8392E-01
 4.25670E+00   2.7283E-01
 4.25967E+00   5.3410E-01
 4.26117E+00   5.9016E-01
 4.26266E+00   5.4328E-01
 4.26564E+00   3.1532E-01
 4.26713E+00   2.3951E-01
 4.26863E+00   2.0249E-01
 4.27161E+00   1.7807E-01
 4.27909E+00   1.4310E-01
 4.28059E+00   1.4174E-01
 4.28209E+00   1.4793E-01
 4.28659E+00   1.8662E-01
 4.29559E+00   1.8735E-01
 4.30312E+00   1.6211E-01
 4.31216E+00   1.6838E-01
 4.31669E+00   1.5431E-01
 4.31971E+00   1.6148E-01
 4.32273E+00   1.8812E-01
 4.32879E+00   2.7862E-01
 4.33182E+00   2.9628E-01
 4.33637E+00   2.8303E-01
 4.33788E+00   2.9230E-01
 4.33940E+00   3.1773E-01
 4.34092E+00   3.6958E-01
 4.34244E+00   4.6711E-01
 4.34396E+00   6.3315E-01
 4.34700E+00   1.1024E+00
 4.34852E+00   1.2351E+00
 4.35004E+00   1.1813E+00
 4.35156E+00   9.6428E-01
 4.35309E+00   6.9030E-01
 4.35461E+00   4.6033E-01
 4.35613E+00   3.1140E-01
 4.35766E+00   2.2776E-01
 4.35918E+00   1.8206E-01
 4.36071E+00   1.5580E-01
 4.36223E+00   1.4154E-01
 4.36376E+00   1.3716E-01
 4.36529E+00   1.4165E-01
 4.36987E+00   1.7539E-01
 4.37293E+00   1.7905E-01
 4.38212E+00   1.5097E-01
 4.39748E+00   1.2958E-01
 4.40056E+00   1.2321E-01
 4.40210E+00   1.2508E-01
 4.40364E+00   1.3306E-01
 4.40826E+00   1.8179E-01
 4.40981E+00   2.0566E-01
 4.41135E+00   2.4517E-01
 4.41289E+00   3.1612E-01
 4.41444E+00   4.3597E-01
 4.41753E+00   7.9443E-01
 4.41907E+00   9.1282E-01
 4.42062E+00   8.8616E-01
 4.42217E+00   7.1960E-01
 4.42371E+00   5.0138E-01
 4.42526E+00   3.2705E-01
 4.42681E+00   2.3449E-01
 4.42836E+00   2.0703E-01
 4.42991E+00   2.1406E-01
 4.43456E+00   2.6435E-01
 4.43767E+00   2.5729E-01
 4.44233E+00   2.1642E-01
 4.44699E+00   2.0794E-01
 4.44855E+00   1.9383E-01
 4.45166E+00   1.4979E-01
 4.45322E+00   1.3402E-01
 4.45478E+00   1.2604E-01
 4.45946E+00   1.2413E-01
 4.46258E+00   1.3110E-01
 4.46414E+00   1.4217E-01
 4.46570E+00   1.6745E-01
 4.46726E+00   2.1824E-01
 4.46883E+00   2.9903E-01
 4.47039E+00   3.9266E-01
 4.47196E+00   4.6017E-01
 4.47352E+00   4.6760E-01
 4.47509E+00   4.1637E-01
 4.47822E+00   2.6720E-01
 4.47979E+00   2.1845E-01
 4.48135E+00   1.9059E-01
 4.48449E+00   1.6669E-01
 4.49234E+00   1.5054E-01
 4.49549E+00   1.5378E-01
 4.49706E+00   1.6459E-01
 4.50021E+00   2.0869E-01
 4.50651E+00   3.2191E-01
 4.50809E+00   3.2687E-01
 4.50967E+00   3.0518E-01
 4.51282E+00   2.2092E-01
 4.51440E+00   1.9235E-01
 4.51598E+00   1.8120E-01
 4.52864E+00   2.1518E-01
 4.53498E+00   2.2915E-01
 4.54292E+00   2.1974E-01
 4.54610E+00   2.3627E-01
 4.55088E+00   2.8046E-01
 4.55247E+00   2.7786E-01
 4.55725E+00   2.1151E-01
 4.55884E+00   1.9666E-01
 4.56204E+00   1.9274E-01
 4.56683E+00   2.1955E-01
 4.57002E+00   2.4070E-01
 4.57322E+00   2.3532E-01
 4.57642E+00   2.2277E-01
 4.57963E+00   2.3574E-01
 4.58283E+00   2.5358E-01
 4.58604E+00   2.3319E-01
 4.58765E+00   2.1907E-01
 4.58925E+00   2.2375E-01
 4.59086E+00   2.7266E-01
 4.59246E+00   3.9205E-01
 4.59568E+00   7.8374E-01
 4.59729E+00   8.9012E-01
 4.59890E+00   8.3651E-01
 4.60211E+00   4.6792E-01
 4.60372E+00   3.3479E-01
 4.60534E+00   2.7007E-01
 4.60695E+00   2.4394E-01
 4.61179E+00   2.0344E-01
 4.61501E+00   2.0453E-01
 4.62309E+00   2.2465E-01
 4.62795E+00   2.0868E-01
 4.63119E+00   1.9975E-01
 4.63930E+00   2.1380E-01
 4.64417E+00   2.0085E-01
 4.65067E+00   2.0842E-01
 4.65556E+00   2.0621E-01
 4.66371E+00   2.2108E-01
 5.05629E+00   1.5823E-01
 5.40762E+00   1.2545E-01
 6.03135E+00   9.0524E-02
 6.81945E+00   6.3550E-02
 7.16430E+00   5.4222E-02

2p4p3Pe                      !Configuration name
20                           !Type of cross-section
823                          !Number of cross-section points
 1.00000E+00   5.6055E-01
 1.00035E+00   5.9489E-01
 1.00070E+00   6.9069E-01
 1.00105E+00   8.3245E-01
 1.00140E+00   1.0144E+00
 1.00175E+00   1.2681E+00
 1.00210E+00   1.7034E+00
 1.00245E+00   2.5409E+00
 1.00280E+00   4.0940E+00
 1.00315E+00   6.6385E+00
 1.00350E+00   1.0272E+01
 1.00386E+00   1.4840E+01
 1.00526E+00   3.6090E+01
 1.00597E+00   4.2726E+01
 1.00632E+00   4.3086E+01
 1.00667E+00   4.1207E+01
 1.00737E+00   3.2576E+01
 1.00843E+00   1.6135E+01
 1.00879E+00   1.1310E+01
 1.00914E+00   7.3766E+00
 1.00949E+00   4.5461E+00
 1.00984E+00   2.7935E+00
 1.01020E+00   1.8534E+00
 1.01055E+00   1.3988E+00
 1.01091E+00   1.1694E+00
 1.01161E+00   9.1106E-01
 1.01232E+00   7.3191E-01
 1.01303E+00   6.2057E-01
 1.01480E+00   4.6976E-01
 1.01622E+00   3.9853E-01
 1.01907E+00   3.2611E-01
 1.02264E+00   2.9424E-01
 1.02695E+00   3.0005E-01
 1.03127E+00   3.4823E-01
 1.03488E+00   4.3379E-01
 1.03778E+00   5.5891E-01
 1.04033E+00   7.5422E-01
 1.04179E+00   9.3847E-01
 1.04361E+00   1.2977E+00
 1.04471E+00   1.6797E+00
 1.04580E+00   2.2255E+00
 1.04653E+00   2.8349E+00
 1.04727E+00   3.8364E+00
 1.04800E+00   5.2723E+00
 1.04837E+00   6.3241E+00
 1.04873E+00   7.9187E+00
 1.04910E+00   1.0420E+01
 1.04947E+00   1.4133E+01
 1.04984E+00   1.9098E+01
 1.05131E+00   4.3728E+01
 1.05167E+00   4.7749E+01
 1.05204E+00   4.9351E+01
 1.05241E+00   4.8195E+01
 1.05315E+00   3.9350E+01
 1.05425E+00   2.1455E+01
 1.05462E+00   1.6650E+01
 1.05499E+00   1.2928E+01
 1.05536E+00   1.0239E+01
 1.05573E+00   8.3057E+00
 1.05647E+00   5.5910E+00
 1.05721E+00   3.6336E+00
 1.05758E+00   2.9411E+00
 1.05795E+00   2.4370E+00
 1.05832E+00   2.0771E+00
 1.05906E+00   1.5775E+00
 1.05980E+00   1.2080E+00
 1.06054E+00   9.5110E-01
 1.06166E+00   7.0747E-01
 1.06277E+00   5.3309E-01
 1.06426E+00   3.8759E-01
 1.06575E+00   2.8777E-01
 1.06761E+00   2.0689E-01
 1.06986E+00   1.4492E-01
 1.07211E+00   1.0504E-01
 1.07474E+00   7.4190E-02
 1.07775E+00   5.1315E-02
 1.08077E+00   3.6376E-02
 1.08418E+00   2.5156E-02
 1.08760E+00   1.7669E-02
 1.09141E+00   1.2141E-02
 1.09523E+00   8.4937E-03
 1.09907E+00   6.0982E-03
 1.10292E+00   4.6176E-03
 1.10640E+00   3.8925E-03
 1.10950E+00   3.7286E-03
 1.11223E+00   4.0722E-03
 1.11456E+00   4.9531E-03
 1.11651E+00   6.4424E-03
 1.11808E+00   8.5525E-03
 1.11925E+00   1.1091E-02
 1.12043E+00   1.4954E-02
 1.12160E+00   2.1282E-02
 1.12239E+00   2.7632E-02
 1.12317E+00   3.7161E-02
 1.12396E+00   5.1398E-02
 1.12435E+00   6.1385E-02
 1.12475E+00   7.4533E-02
 1.12514E+00   9.1967E-02
 1.12554E+00   1.1526E-01
 1.12593E+00   1.4790E-01
 1.12632E+00   1.9761E-01
 1.12672E+00   2.8079E-01
 1.12711E+00   4.3907E-01
 1.12751E+00   7.8828E-01
 1.12790E+00   1.6216E+00
 1.12830E+00   3.5085E+00
 1.12869E+00   7.2372E+00
 1.12909E+00   1.3468E+01
 1.12948E+00   2.2247E+01
 1.13027E+00   4.2779E+01
 1.13067E+00   5.0327E+01
 1.13106E+00   5.3199E+01
 1.13146E+00   5.0565E+01
 1.13185E+00   4.3179E+01
 1.13265E+00   2.2627E+01
 1.13304E+00   1.3763E+01
 1.13344E+00   7.4803E+00
 1.13384E+00   3.7342E+00
 1.13423E+00   1.8580E+00
 1.13463E+00   1.0391E+00
 1.13503E+00   7.0548E-01
 1.13542E+00   5.5644E-01
 1.13582E+00   4.7522E-01
 1.13662E+00   3.8169E-01
 1.13781E+00   3.0538E-01
 1.13940E+00   2.5519E-01
 1.14140E+00   2.2948E-01
 1.14420E+00   2.2925E-01
 1.14700E+00   2.6134E-01
 1.14941E+00   3.2196E-01
 1.15143E+00   4.1589E-01
 1.15304E+00   5.4653E-01
 1.15425E+00   7.0819E-01
 1.15506E+00   8.7274E-01
 1.15587E+00   1.1180E+00
 1.15667E+00   1.5136E+00
 1.15708E+00   1.8123E+00
 1.15748E+00   2.2316E+00
 1.15789E+00   2.8457E+00
 1.15829E+00   3.7944E+00
 1.15870E+00   5.3394E+00
 1.15911E+00   7.9072E+00
 1.15951E+00   1.1947E+01
 1.15992E+00   1.7615E+01
 1.16073E+00   3.1001E+01
 1.16113E+00   3.5746E+01
 1.16154E+00   3.7194E+01
 1.16195E+00   3.4944E+01
 1.16235E+00   2.9769E+01
 1.16317E+00   1.6889E+01
 1.16357E+00   1.1731E+01
 1.16398E+00   8.0310E+00
 1.16439E+00   5.5451E+00
 1.16480E+00   3.9025E+00
 1.16520E+00   2.8050E+00
 1.16561E+00   2.0701E+00
 1.16602E+00   1.5773E+00
 1.16643E+00   1.2409E+00
 1.16684E+00   1.0012E+00
 1.16724E+00   8.2480E-01
 1.16765E+00   6.9101E-01
 1.16847E+00   5.0352E-01
 1.16929E+00   3.8084E-01
 1.17011E+00   2.9625E-01
 1.17134E+00   2.1138E-01
 1.17257E+00   1.5646E-01
 1.17380E+00   1.1913E-01
 1.17544E+00   8.5196E-02
 1.17709E+00   6.2632E-02
 1.17915E+00   4.3933E-02
 1.18121E+00   3.1577E-02
 1.18370E+00   2.1717E-02
 1.18618E+00   1.5240E-02
 1.18868E+00   1.0867E-02
 1.19117E+00   7.9216E-03
 1.19368E+00   5.9300E-03
 1.19618E+00   4.6594E-03
 1.19870E+00   3.9820E-03
 1.20080E+00   3.8906E-03
 1.20248E+00   4.2303E-03
 1.20374E+00   4.8623E-03
 1.20501E+00   6.0447E-03
 1.20585E+00   7.3358E-03
 1.20669E+00   9.2880E-03
 1.20754E+00   1.2328E-02
 1.20796E+00   1.4494E-02
 1.20838E+00   1.7290E-02
 1.20881E+00   2.0954E-02
 1.20923E+00   2.5850E-02
 1.20965E+00   3.2551E-02
 1.21008E+00   4.2019E-02
 1.21050E+00   5.6765E-02
 1.21092E+00   8.3610E-02
 1.21135E+00   1.5013E-01
 1.21177E+00   3.5781E-01
 1.21219E+00   1.0423E+00
 1.21262E+00   2.9949E+00
 1.21304E+00   7.6747E+00
 1.21347E+00   1.6762E+01
 1.21389E+00   3.0916E+01
 1.21432E+00   4.8093E+01
 1.21474E+00   6.3251E+01
 1.21517E+00   7.0541E+01
 1.21559E+00   6.6726E+01
 1.21602E+00   5.3540E+01
 1.21644E+00   3.6361E+01
 1.21687E+00   2.0873E+01
 1.21730E+00   1.0186E+01
 1.21772E+00   4.3079E+00
 1.21815E+00   1.7035E+00
